Ticker,Weight,Sector,Score,Price
AES,0.011591793457669914,Utilities,0.9514174036910169,15.039999961853027
MO,0.011275949075032704,Consumer Defensive,0.9254939050023602,59.7599983215332
F,0.011265517025027634,Consumer Cyclical,0.9246376756391264,14.0
ORLY,0.010997781459883678,Consumer Cyclical,0.902662795117384,98.8499984741211
CINF,0.010928048437931357,Financial Services,0.8969393312772389,158.19000244140625
BG,0.010914949470038062,Consumer Defensive,0.8958642098070728,115.1500015258789
STLD,0.010882893215573926,Basic Materials,0.8932331347706084,181.97000122070312
IBKR,0.010808255281663712,Financial Services,0.8871070914144157,75.66000366210938
DVN,0.010743333796692418,Energy,0.8817785431702883,39.939998626708984
TRV,0.010569573504253976,Financial Services,0.8675168530444184,284.2900085449219
HPE,0.010530516590333244,Technology,0.8643111862272566,22.010000228881836
HIG,0.010529896548349625,Financial Services,0.8642602951605386,132.3699951171875
SYF,0.0105269918248079,Financial Services,0.8640218847246902,73.37000274658203
UBER,0.010498364776786577,Technology,0.8616722680063417,81.69999694824219
GL,0.010438634881020769,Financial Services,0.8567698288316133,139.97999572753906
ACGL,0.01040300717354285,Financial Services,0.8538456203325674,95.72000122070312
HST,0.010384525498279007,Real Estate,0.8523287034241012,18.65999984741211
FSLR,0.010306171680678386,Technology,0.8458976721964411,224.00999450683594
ON,0.010300980091472898,Technology,0.8454715631270419,62.20000076293945
DOV,0.010290263548325898,Industrials,0.8445919834748771,202.52999877929688
PCAR,0.010288643412134191,Industrials,0.8444590078680594,123.31999969482422
UAL,0.010264590095440394,Industrials,0.8424847884168124,103.94000244140625
CMI,0.01025706276897705,Industrials,0.8418669694894271,583.9400024414062
VICI,0.010237916548346807,Real Estate,0.8402955088186481,28.110000610351562
PHM,0.010237392065445718,Consumer Cyclical,0.8402524609363806,127.26000213623047
GM,0.010205715863206047,Consumer Cyclical,0.8376525793732978,86.26000213623047
DAL,0.010188665390074503,Industrials,0.8362531309671686,66.54000091552734
APA,0.010149464045477147,Energy,0.8330356097411208,26.260000228881836
UHS,0.010115169796943343,Healthcare,0.8302208472955411,200.1300048828125
CARR,0.010104453253796341,Industrials,0.8293412676433763,59.790000915527344
CF,0.0100941167628738,Basic Materials,0.8284928814645929,94.02999877929688
AFL,0.010078255318009748,Financial Services,0.8271910247030441,110.51000213623047
BIIB,0.010057011165775145,Healthcare,0.825447372503195,176.17999267578125
CNC,0.010046485740793204,Healthcare,0.8245834792199311,43.599998474121094
MLM,0.010024954911311008,Basic Materials,0.8228162974667305,653.3300170898438
APTV,0.00997546594738521,Consumer Cyclical,0.818754401286335,78.83000183105469
CB,0.009959700061603684,Financial Services,0.8174603877092365,306.1700134277344
ALL,0.009954937396216756,Financial Services,0.8170694833376544,198.38999938964844
PFG,0.009931168572664895,Financial Services,0.8151186141753386,94.76000213623047
TAP,0.009887348993357234,Consumer Defensive,0.8115220429865946,47.56999969482422
TRMB,0.009867629418231808,Technology,0.8099035232091127,68.37000274658203
ADM,0.009835857656909603,Consumer Defensive,0.8072957984615793,66.91999816894531
TXT,0.00978956009377312,Industrials,0.8034958422703837,87.81999969482422
FANG,0.009788084388258041,Energy,0.803374721072452,163.07000732421875
LDOS,0.009769744959565162,Technology,0.8018694793084512,187.19000244140625
PCG,0.009701347580662616,Utilities,0.7962556407861928,15.15999984741211
USB,0.009676720909473635,Financial Services,0.7942343622282428,56.33000183105469
EG,0.009668386791072925,Financial Services,0.7935503243940791,329.6199951171875
MRK,0.009626660775158306,Healthcare,0.7901255862055645,108.33999633789062
CTSH,0.009607132318197943,Technology,0.7885227527969838,82.44999694824219
CVS,0.009576885133984914,Healthcare,0.7860401604718175,74.44000244140625
LEN,0.009569313304138792,Consumer Cyclical,0.7854186888488375,111.2300033569336
UPS,0.009565692979530915,Industrials,0.7851215441618206,105.98999786376953
SNA,0.009560977001632425,Industrials,0.7847344717502536,366.6300048828125
MOH,0.009553214053621242,Healthcare,0.7840973137583725,184.92999267578125
EOG,0.009547164616778637,Energy,0.7836007952933394,112.08000183105469
HCA,0.00951848869716322,Healthcare,0.7812471673505554,482.5299987792969
RF,0.009496531127968123,Financial Services,0.7794449601639581,28.459999084472656
XYZ,0.00942041748854283,Technology,0.7731977956098337,62.209999084472656
HPQ,0.009409272021577268,Technology,0.7722830112598518,19.389999389648438
NXPI,0.009395790817353849,Technology,0.7711765170518837,233.5
SPG,0.009389408015775215,Real Estate,0.770652637073484,189.8000030517578
ELV,0.00927971354477661,Healthcare,0.7616492650605279,346.9800109863281
KHC,0.009273950785181598,Consumer Defensive,0.7611762761488462,23.139999389648438
LYB,0.009268997001629607,Basic Materials,0.7607696854083631,49.95000076293945
BLDR,0.009239132053746704,Industrials,0.7583184658209989,115.2300033569336
DE,0.009230604633075273,Industrials,0.7576185623535139,530.0700073242188
PNW,0.0092290800559661,Utilities,0.7574934299311469,93.04000091552734
GPN,0.009225128550727853,Industrials,0.7571691029951837,71.3499984741211
REGN,0.00921274299979505,Healthcare,0.7561525365117658,749.4400024414062
COP,0.009197310478749556,Energy,0.754885884448034,102.80000305175781
FAST,0.009195023613085792,Industrials,0.7546981858144831,43.31999969482422
CSX,0.009132531240349226,Industrials,0.749569011348372,37.869998931884766
GD,0.009131148909811017,Industrials,0.7494555540704703,349.95001220703125
PFE,0.009126672921671682,Healthcare,0.7490881792522397,26.100000381469727
MDLZ,0.009095141150108635,Consumer Defensive,0.7465001520980428,57.310001373291016
VZ,0.009073563633138005,Communication Services,0.7447291383848272,39.810001373291016
IT,0.009068087550790584,Technology,0.7442796790264969,212.6999969482422
PAYC,0.009053988488689204,Technology,0.7431224730162312,134.33999633789062
MPWR,0.00904264971945292,Technology,0.7421918230329279,1183.1500244140625
KMB,0.009023027887515684,Consumer Defensive,0.740581325704317,98.66000366210938
DVA,0.00896196453280576,Healthcare,0.7355694404761224,107.23999786376953
NCLH,0.008951865847536721,Consumer Cyclical,0.7347405726262553,22.920000076293945
CMCSA,0.008920571881627171,Communication Services,0.7321720638009743,29.239999771118164
CDW,0.0089099508975627,Technology,0.73130032733326,125.19999694824219
EIX,0.008885704278598184,Utilities,0.7293102422486917,62.16999816894531
ESS,0.00881421105798885,Real Estate,0.7234423069216838,249.8800048828125
ABT,0.00878158363313519,Healthcare,0.7207643520429368,106.08999633789062
FOXA,0.008708514779716929,Communication Services,0.7147670938047059,71.83999633789062
EVRG,0.008673362683546007,Utilities,0.7118819219634922,76.37000274658203
FOX,0.008623873719620204,Communication Services,0.7078200257830966,64.69999694824219
CHTR,0.00856062124243471,Communication Services,0.7026284643702222,191.52000427246094
EQR,0.008539806014018667,Real Estate,0.7009200168681902,61.86000061035156
PSA,0.008521753262573381,Real Estate,0.699438304657541,277.45001220703125
GDDY,0.008423633182358897,Technology,0.6913849216923837,99.23999786376953
CPAY,0.008383431743553453,Technology,0.6880853159262363,322.3399963378906
MGM,0.008241298781760591,Consumer Cyclical,0.676419496139014,33.34000015258789
DTE,0.008226913042411617,Utilities,0.6752387605753968,134.44000244140625
AVB,0.008219770136384053,Real Estate,0.6746524936502337,174.8000030517578
ED,0.008101832737855955,Utilities,0.664972568458724,105.95999908447266
NVR,0.007895589451240477,Consumer Cyclical,0.6480447778629931,7623.759765625
GPC,0.00772263813484506,Consumer Cyclical,0.6338494859083219,138.8800048828125
EBAY,0.007478335844411276,Consumer Cyclical,0.6137979337711084,94.41000366210938
BRK-B,0.006210195648475508,Financials,0.509713034644899,476.7900085449219
BF-B,0.005563836650710181,Consumer Staples,0.4566619514150372,26.899999618530273
